-10.0	3.6483931025281905e-6
-9.97997997997998	3.6647659066535688e-6
-9.95995995995996	3.6812520158916084e-6
-9.93993993993994	3.697852503962884e-6
-9.91991991991992	3.7145684576584917e-6
-9.8998998998999	3.731400977036897e-6
-9.87987987987988	3.7483511756243844e-6
-9.85985985985986	3.76542018061917e-6
-9.83983983983984	3.7826091330992744e-6
-9.81981981981982	3.7999191882342232e-6
-9.7997997997998	3.8173515155006774e-6
-9.77977977977978	3.834907298902065e-6
-9.75975975975976	3.8525877371923155e-6
-9.73973973973974	3.870394044103787e-6
-9.71971971971972	3.888327448579474e-6
-9.6996996996997	3.9063891950096065e-6
-9.67967967967968	3.924580543472729e-6
-9.65965965965966	3.942902769981368e-6
-9.63963963963964	3.961357166732396e-6
-9.61961961961962	3.979945042362193e-6
-9.5995995995996	3.998667722206732e-6
-9.57957957957958	4.017526548566684e-6
-9.55955955955956	4.036522880977685e-6
-9.53953953953954	4.055658096485864e-6
-9.51951951951952	4.074933589928775e-6
-9.4994994994995	4.094350774221858e-6
-9.47947947947948	4.113911080650552e-6
-9.45945945945946	4.133615959168215e-6
-9.43943943943944	4.1534668786999826e-6
-9.41941941941942	4.173465327452707e-6
-9.3993993993994	4.193612813231137e-6
-9.37937937937938	4.2139108637604905e-6
-9.35935935935936	4.234361027015569e-6
-9.33933933933934	4.254964871556604e-6
-9.31931931931932	4.275723986871969e-6
-9.2992992992993	4.296639983727972e-6
-9.27927927927928	4.317714494525878e-6
-9.25925925925926	4.338949173666368e-6
-9.23923923923924	4.360345697921616e-6
-9.21921921921922	4.38190576681519e-6
-9.1991991991992	4.4036311030099835e-6
-9.17917917917918	4.425523452704386e-6
-9.15915915915916	4.447584586036916e-6
-9.13913913913914	4.46981629749954e-6
-9.11911911911912	4.492220406359926e-6
-9.0990990990991	4.514798757092852e-6
-9.07907907907908	4.537553219821049e-6
-9.05905905905906	4.560485690765717e-6
-9.03903903903904	4.583598092707002e-6
-9.01901901901902	4.6068923754547e-6
-8.998998998999	4.630370516329486e-6
-8.97897897897898	4.654034520654976e-6
-8.95895895895896	4.677886422260922e-6
-8.93893893893894	4.701928283997867e-6
-8.91891891891892	4.726162198263606e-6
-8.8988988988989	4.750590287541792e-6
-8.87887887887888	4.77521470495306e-6
-8.85885885885886	4.8000376348190314e-6
-8.83883883883884	4.825061293239612e-6
-8.81881881881882	4.850287928683973e-6
-8.7987987987988	4.875719822595655e-6
-8.77877877877878	4.901359290012214e-6
-8.75875875875876	4.92720868019991e-6
-8.73873873873874	4.953270377303875e-6
-8.71871871871872	4.9795468010142795e-6
-8.6986986986987	5.006040407249032e-6
-8.67867867867868	5.032753688853528e-6
-8.65865865865866	5.059689176318043e-6
-8.63863863863864	5.086849438513339e-6
-8.618618618618619	5.114237083445127e-6
-8.598598598598599	5.141854759028018e-6
-8.578578578578579	5.169705153879643e-6
-8.558558558558559	5.197790998135664e-6
-8.538538538538539	5.226115064286397e-6
-8.518518518518519	5.2546801680358455e-6
-8.498498498498499	5.283489169183953e-6
-8.478478478478479	5.312544972532927e-6
-8.458458458458459	5.341850528818539e-6
-8.438438438438439	5.3714088356673424e-6
-8.418418418418419	5.401222938580794e-6
-8.398398398398399	5.431295931947333e-6
-8.378378378378379	5.461630960083507e-6
-8.358358358358359	5.492231218305293e-6
-8.338338338338339	5.5230999540308415e-6
-8.318318318318319	5.5542404679159235e-6
-8.298298298298299	5.585656115023425e-6
-8.278278278278279	5.6173503060283194e-6
-8.258258258258259	5.649326508459629e-6
-8.238238238238239	5.6815882479809635e-6
-8.218218218218219	5.7141391097113175e-6
-8.198198198198199	5.74698273958792e-6
-8.178178178178179	5.780122845773009e-6
-8.158158158158159	5.813563200106543e-6
-8.138138138138139	5.8473076396069645e-6
-8.118118118118119	5.881360068022271e-6
-8.098098098098099	5.915724457433779e-6
-8.078078078078079	5.950404849915128e-6
-8.058058058058059	5.985405359249227e-6
-8.038038038038039	6.020730172706007e-6
-8.018018018018019	6.056383552884066e-6
-7.997997997997999	6.092369839619456e-6
-7.977977977977979	6.128693451965099e-6
-7.957957957957959	6.165358890244549e-6
-7.937937937937939	6.202370738184088e-6
-7.917917917917919	6.2397336651273855e-6
-7.897897897897899	6.277452428337277e-6
-7.877877877877879	6.31553187538953e-6
-7.857857857857859	6.3539769466638135e-6
-7.837837837837839	6.392792677937463e-6
-7.817817817817819	6.431984203088049e-6
-7.797797797797799	6.471556756911205e-6
-7.777777777777779	6.511515678060641e-6
-7.7577577577577586	6.551866412117809e-6
-7.7377377377377385	6.592614514799256e-6
-7.7177177177177185	6.6337656553103244e-6
-7.6976976976976985	6.675325619854525e-6
-7.6776776776776785	6.7173003153086804e-6
-7.6576576576576585	6.7596957730747046e-6
-7.6376376376376385	6.802518153119805e-6
-7.6176176176176185	6.845773748217831e-6
-7.5975975975975985	6.889468988405556e-6
-7.577577577577578	6.933610445668847e-6
-7.557557557557558	6.978204838874908e-6
-7.537537537537538	7.023259038968216e-6
-7.517517517517518	7.068780074449232e-6
-7.497497497497498	7.114775137156685e-6
-7.477477477477478	7.161251588376032e-6
-7.457457457457458	7.208216965298717e-6
-7.437437437437438	7.255678987859061e-6
-7.417417417417418	7.303645565978073e-6
-7.397397397397398	7.352124807246128e-6
-7.377377377377378	7.401125025079432e-6
-7.357357357357358	7.450654747388491e-6
-7.337337337337338	7.500722725800337e-6
-7.317317317317318	7.551337945480338e-6
-7.297297297297298	7.602509635603761e-6
-7.277277277277277	7.654247280532171e-6
-7.257257257257258	7.706560631755135e-6
