-1.000999999999999889865875957184471189975738525390625 	 -0.0405392139984825659881348928677348634316537772778498817619424870573249857673925419838089257399099152096989233354347354756182612674195698899966096106036627592
-1.000666277712952023648540489375591278076171875 	 -0.0410035480897671894948634386029605725973445989007006155731932489430184166002589191464857520905112646807583419709064244693416999781465092502308712769212468011
-1.000332555425904157431205021566711366176605224609375 	 -0.0414765144314780995823286148468582435302694819423685350227813038614294078261119708828935929547377872546636826012360852266425606622008131149430548610156469807
-0.99999883313885629121386955375783145427703857421875 	 -0.0419583212104680225440826696271430463489287408202839774435223094822152769875563479429077597833117381250721663184547444840984258540114365370358941981002868484
-0.999665110851808424996534085948951542377471923828125 	 -0.042449182856836923522204322187949294722583094628496115710007692434186895999277334023311437131280606977380246772581824717862350284375162420121633624268579625
-0.99933138856476066980150108065572567284107208251953125 	 -0.0429493202668736316447735038796665395944054584926358849796259468174058707738202679665459735770002172276619915630776772891348592882926575215595357132971860761
-0.9989976662777129146064680753624998033046722412109375 	 -0.0434589610352375056466795693721678452703621336759811126874447797276768087601256569065823998707864592432105588653475621964836917368351918067357799060565536612
-0.9986639439906650483891326075536198914051055908203125 	 -0.0439783396968139273623644224310948208965778940104292318081643144680076493910380902888480137108626805311740968390078822851650871300176771914492555833782991909
-0.9983302217036171821717971397447399795055389404296875 	 -0.044507697978702606437382824262005916440586651402495508750632429122831340285733369129905976043074450999361750119450944690139770485404510699946458485029866951
-0.9979964994165693159544616719358600676059722900390625 	 -0.0450472850628220805774654242324514311926158462220378557010779110605395802965756224405603056966628262220239412327778563836068198766837632431913055664287439189
-0.9976627771295214497371262041269801557064056396484375 	 -0.0455973578596370438485572156209830372597266417613103082364484994381145909619209980270309205722506122098795643511384269338092368917238021545355635480460727975
-0.9973290548424735835197907363181002438068389892578125 	 -0.0461581812935447285384536269902430070277661425308434455988808626784930837973132422369502754954948333517107845426898042607783465752825200139543373808320153228
-0.9969953325554257173024552685092203319072723388671875 	 -0.0467300286004843630117401879629646800236791768229264769787852266516330840325216333267804114642487771183903571467859103874801901339707243891912322297171389568
-0.99666161026837796210742226321599446237087249755859375 	 -0.0473131816383642213007308373393896016428999536098485714595415700054619381747352998668057283691079271005255477917389841613788872887968436387679679336426729461
-0.99632788798133009589008679540711455047130584716796875 	 -0.0479079312109344900607431473489922015134497658829564243025340983831797450062448394977601243886849589308602670036401620918006358304534609305174790684537954472
-0.995994165694282340695053790113888680934906005859375 	 -0.0485145774057641657719482631127342327882307022142825880790763942199184813917297308477228270379813418904166012069282578300616626340412056858969732793913659803
-0.99566044340723436345541585978935472667217254638671875 	 -0.0491334299470249729557845930015073872326003241410981994744434272648432642191748597513332906418390160472048549228055699772557807406903064314794373678343715745
-0.995326721120186608260382854496128857135772705078125 	 -0.0497648085638111452144326027177066625379867482063250690760603830983976754687243427139186393207813970719481700971203442551747864999572972587484295199784479405
-0.9949929988331387420430473866872489452362060546875 	 -0.0504090433747817606249350462495590250549668610364145668871150891275698192190079154376312862430301225426145324386241920171957918220279216662871578932434893432
-0.994659276546090875825711918878369033336639404296875 	 -0.0510664752899356775325671827265423560467968985449725769763395951124905306244819273714181099253861468752818065674761964067594923964580698659079737876126281037
-0.99432555425904300960837645106948912143707275390625 	 -0.0517374564303941553784118237955648443944675807618271035460254459608131152977015211784008983920478870675232313101234837872846221087170535844589837721835669168
-0.993991831971995143391040983260609209537506103515625 	 -0.0524223505671021166844052311399277449021923556303006321407084135500223790582942961730429437453876189755804437024016419656334350812856325928729282029025315258
-0.99365810968494738819600797796738334000110626220703125 	 -0.0531215335794167527275789678731084276921609531449780012597094826873083724052125023674305636835457889264278381960382863939277951784245067513206361181372211437
-0.9933243873978996330009749726741574704647064208984375 	 -0.0538353939346071168413844872143686253707477689443394099148216840941851909984156825621401924976286308635793085145835040309487937347745729733611424291081165047
-0.9929906651108517667836395048652775585651397705078125 	 -0.054564333189343996697103158869689094431688574155337093953558521280972420072356142971982661943751480888376323970457736465839597306342484200023930481274290388
-0.9926569428238039005663040370563976466655731201171875 	 -0.055308766514324873210910367953665317199723718916273156862524525910757605704056953765308525367256047504148740662242608781380719873679496331681600193031054638
-0.9923232205367560343489685692475177347660064697265625 	 -0.0560691232432452982934050142024115242080912100805550528713079449211903931882545864249341218861696786581415628790720361981240459550510130784340219260531522635
-0.9919894982497081681316331014386378228664398193359375 	 -0.0568458474473951454934060861514336968497706481039853761094417889614405322542733617771590136308074057408327024391760429008863729971733741040481905908524469743
-0.9916557759626603019142976336297579109668731689453125 	 -0.0576393985372366151802936268653676309260868216399997498243470064790632987102718638635961660113779035040606650022159081851975403057699790071284657119803615973
-0.9913220536756124356969621658208779990673065185546875 	 -0.0584502518923993708801230989732809125752691039248152125715887633169974150168857747978162011123830893920249969473892764079749750531038066093617141231025796248
-0.99098833138856468050192916052765212953090667724609375 	 -0.0592788995216132276794210066745705994678501776834328963196890367550909611328905095742758268007208847579979137936546041880762980204652789776588661449536479428
-0.9906546091015167032622912302031181752681732177734375 	 -0.0601258507541916672439135314953733193253373379613235954093170971392632042664922234967738959512067527535408609429731195745083696349101253990878610291320705868
-0.990320886814469059089560687425546348094940185546875 	 -0.0609916329647676186993615722293829545066305564509527286659801316534875572358621852575297757855154537865784862729334089447215015637661941676200093118076519446
-0.98998716452742108184992275710101239383220672607421875 	 -0.0618767923331058092976694540383348177678335158810565281444845368668775803213978762944194850554305099117463759480954914988530525973280004434626376187488032728
-0.989653442240373326654889751807786524295806884765625 	 -0.0627818946408916388082524594148800618229169817165326035571634614212108337520263099838294271279505897405851935172493224189298693298768679022912173735650299478
-0.989319719953325460437554283998906612396240234375 	 -0.0637075261075576426898575591503689419020217663811230770710117125255048656250113737646671113023670139079418338652169807259386582739818285062415566342676644871
-0.988985997666277594220218816190026700496673583984375 	 -0.0646542942672887850558039385514834165513199391620476549335881835446608713288298004733426898286796019735816045774733291102624498344305099575149701351388183401
-0.98865227537922972800288334838114678859710693359375 	 -0.0656228288895160828418893090659897210239205827162772725186897919761561800033267505256004941129197349584798013951909512216866169837994946814123923221717117407
-0.988318553092181861785547880572266876697540283203125 	 -0.0666137829453292310323960943951223855759378816471431565311942932222711495660555744780139447225672272692783189898702265742521315787317188365857111250343588162
-0.9879848308051339955682124127633869647979736328125 	 -0.0676278336223995531696496513813001968233707494310297359393673773458700902198227478451945982149354695264051384797368735700989105544426657163768025347263336683
-0.9876511085180863513954818699858151376247406005859375 	 -0.0686656833911635957859252184475134707957466044193346220731670351921869250988994309078683217846151379740352715520860809492297135017228282083210997946474168619
-0.98731738623103837415584393966128118336200714111328125 	 -0.0697280611251963741323489910554900832889252167015084082920041709474409775917187205453575237340373508992713617818687391636794888413989649279081199041404511026
-0.9869836639439906189608109343680553138256072998046875 	 -0.0708157232788709034033842928984470140900811709332157953182163550868732348805427379767137933250596736031220633844884839439098026274643409731520225153472008809
-0.9866499416569427527434754665591754019260406494140625 	 -0.0719294551256327066433788559510337033624400316501121038258836693683778018056195815576435869719300319010539973926533008345666959785612709362294649859099674196
-0.9863162193698948865261399987502954900264739990234375 	 -0.0730700720603854052277677163235758321741167333231038617341904667340009819182224994211470829054870753504377231556631662777961831660881900390764534828787974076
-0.9859824970828470203088045309414155781269073486328125 	 -0.074238420969749270331222078679434294866802230148848614589988931433578160322332524603312110985630663318317589566468176093205171579871694567147417193244706662
-0.9856487747957991540914690631325356662273406982421875 	 -0.0754353816741719585343244905712991290811976622071856347842629630732363053646472550787521372493543160380684678464758992234814501548964064990120917304651293767
-0.98531505250875139889643605783930979669094085693359375 	 -0.0766618684461401382691325335572272485108758307651860168047465107005010194749696226044554843124648255748358871284550152152747169063221109202625351192943247434
-0.9849813302217034216567981275147758424282073974609375 	 -0.0779188316090186784254566873275122089663844052126777603772593429350794338086859412544988446028773513735854249821372397541314426087282461873878107182461242522
-0.984647607934655777484067584737204015254974365234375 	 -0.0792072592213292180117377321161690109865034081240470153883930955437055720798426890496557936372193289944166988313571597734965203701699200023651175128975384849
-0.98431388564760780024442965441267006099224090576171875 	 -0.0805281788516279813955464919396487338713770210021711251029187766429537999837365682248360291886493100833279337588606457057332824642981266194210075768010134302
-0.983980163360560045049396649119444191455841064453125 	 -0.081882659449433354112502945877197737941460153914193943193758243577649156048770203537983159990123334175524858339552179337313463926069691302862414700248383891
-0.9836464410735121788320611813105642795562744140625 	 -0.083271813318085133803048716734313424365295832755477035115982827456080354589569555779076870829654743319196387866330935720892338166313708033482583912470267606
-0.983312718786464312614725713501684367656707763671875 	 -0.0846967981957431105770539879903306737627496097003623835722913236191851064485783919281460544541897991237646789505004228017714567429805457373970829614834019186
-0.98297899649941644639739024569280445575714111328125 	 -0.0861588194512055889285841640169405414611017316624869842540145763604451762855446714486557743150742632807926081860964319081708082384686970854032389976446427379
-0.982645274212368580180054777883924543857574462890625 	 -0.0876591324016483983615342560741247737027242159480137274437202385857533627138759535969288996170445013563587750866849025941177043522334696670212603388568719621
-0.9823115519253207139627193100750446319580078125 	 -0.0891990447598824225473742121349269080864503023853340817130759388994232989579272949948239868897339559063971275277090816868101436205600724955736213263698237195
-0.98197782963827295876768630478181876242160797119140625 	 -0.0907799192192432608026720458813549872901418447974885846535829930179549344339575116401779539335535315728709354170984578026532729190370834009896657725747639677
-0.98164410735122509255035083697293885052204132080078125 	 -0.092403176184788707359398163041896816598936932079244703162916472917977587036225240185064379763471557765161009215021717690261458257963648362624274793261814344
-0.9813103850641773373553178316797129809856414794921875 	 -0.0940702966600671597617508968677760112416244768122602450703409207280915028752211584669339179833398295544862022690560213305269672382541006780955713111522452005
-0.98097666277712936011567990135517902672290802001953125 	 -0.0957828252993864556083108952006818028970319214263102653378247999731988810245965689669268635315400927997114872947362869957853926387141188402207337824070401436
-0.9806429404900816049206468960619531571865081787109375 	 -0.0975423736361691708061435819141203236034764402822947133800054288746441806774916514674030787353532456684323467184597948945545738262911470016189104265142066031
-0.98030921820303362768100896573741920292377471923828125 	 -0.0993506234987703195090323826209383613335277904839844397656864829024628909166343509561659597204101349743970385145524672816219698747539671935441994005094772451
-0.9799754959159858724859759604441933333873748779296875 	 -0.101209330625871300158253766060398500913358654929182431298523641744191675109156636094868048511617526033507659051875311491942491736719432447331997649702312892
-0.97964177362893811729094295515096746385097503662109375 	 -0.103120328494490721994322120399875214950368698381524502510457820938713752715171220708858729704545057113852049611341976085698450250472284727712552349722410825
-0.9793080513418901400513050248264335095882415771484375 	 -0.105085532374509695937878231067710436299511729694065043467998184595354766243169024046429347987891079594298560698068277807546216021925819249002095680904197521
-0.97897432905484238485627201953320764005184173583984375 	 -0.107106943624641186053705961464945036234882480889826616880281939094690601193370775181785230236296022235553400911948952291712430467980117734522516935235224569
-0.97864060676779451863893655172432772815227508544921875 	 -0.109186654245840935399788610670189952134029413246952010128790003067012786119506982650733013820472119966305573678305953959385020450612511466911953540268957336
-0.978306884480746763443903546431101858615875244140625 	 -0.111326851709261070633416896155318266189584584839852306163419342600828363087410695271936647384947606065869733956174255515600946782143054975563803073465842245
-0.97797316219369889722656807862222194671630859375 	 -0.113529824077139532548305909333845449965749474625036694903682899834667379211979008001569917828178318554546574568956553713016751384581868777796164657629322512
-0.977639439906651031009232610813342034816741943359375 	 -0.115797965436287409831968042334770238159934370703417876357104922740140400188803205799204584461610032606995829242721263745136467476549425704091731789433738398
-0.97730571761960316479189714300446212291717529296875 	 -0.118133781665304903012107113130874994481326597731848053748841791691429033947816611587280296130840408543638064240850828384551221123101930313755789512405872059
-0.976971995332555298574561675195582211017608642578125 	 -0.120539896558157917335245026409725479772090658100332048818426202446746203386519181973990916663992479568561544550474897230976939290445127211342945753037717122
-0.9766382730455074323572262073867022991180419921875 	 -0.123019058328408995634649996536063030287051948146813741964022436686688920906842052310070313238921869550663625676572318276884774656425350363181897010314380765
-0.97630455075845967716219320209347642958164215087890625 	 -0.125574146520159717593475505977868307305528410893669127732840938450582913809749712467511186965927397198201022286966132642402570124381640049919279470272332202
-0.97597082847141169992255527176894247531890869140625 	 -0.12820817935367025155604514368667225068937992585404969985767241007305582810507877665675145354263277541406021747710033735552460450796509784274609005389946555
-0.9756371061843640557498247289913706481456756591796875 	 -0.130924321535637616402523210663650606428373149795877018514313385634055756277705520431963916953807911750919687745821983252289106956437130803829191987443655603
-0.97530338389731607851018679866683669388294219970703125 	 -0.133725892566368659556380998371758059811822579933519266195917924248162466451733253494072067447867929472785390963601553062893145809339574399133075508732630954
-0.9749696616102683233151537933736108243465423583984375 	 -0.136616375578330474219267638966353079389372902692263504500501816034738413755436341638030068238144592723669191905104916818885846307746960773458308719677831871
-0.9746359393232204570978183255647309124469757080078125 	 -0.139599426743222917813724088483706605686136220198929938841613256189592862114894322001012922018502432763426591594639954385701326545438691507933727011381574444
-0.9743022170361725908804828577558510005474090576171875 	 -0.142678885287282782966291828728922890104260995392966890898961157058259102018808672731986253115333423226897333178623879612379719302263441413720892369054881845
-0.9739684947491247246631473899469710886478424072265625 	 -0.145858784157537374732218074976387709248426569609036235661499732837183869393720677344067492664004936739679293597823364006325127177285523070607483326759596781
