-10.000000000000000 0.000009189385147
-9.996666111018503 0.000009288437330
-9.993332222037006 0.000009388918374
-9.989998333055509 0.000009490854616
-9.986664444074012 0.000009594272982
-9.983330555092515 0.000009699201009
-9.979996666111019 0.000009805666856
-9.976662777129522 0.000009913699322
-9.973328888148025 0.000010023327865
-9.969994999166528 0.000010134582619
-9.966661110185031 0.000010247494411
-9.963327221203534 0.000010362094782
-9.959993332222037 0.000010478416003
-9.956659443240540 0.000010596491101
-9.953325554259043 0.000010716353874
-9.949991665277546 0.000010838038917
-9.946657776296049 0.000010961581638
-9.943323887314552 0.000011087018291
-9.939989998333056 0.000011214385987
-9.936656109351559 0.000011343722730
-9.933322220370062 0.000011475067435
-9.929988331388565 0.000011608459955
-9.926654442407068 0.000011743941112
-9.923320553425571 0.000011881552718
-9.919986664444074 0.000012021337611
-9.916652775462577 0.000012163339679
-9.913318886481080 0.000012307603893
-9.909984997499583 0.000012454176338
-9.906651108518086 0.000012603104248
-9.903317219536589 0.000012754436036
-9.899983330555093 0.000012908221332
-9.896649441573596 0.000013064511018
-9.893315552592099 0.000013223357268
-9.889981663610602 0.000013384813580
-9.886647774629105 0.000013548934825
-9.883313885647608 0.000013715777284
-9.879979996666111 0.000013885398688
-9.876646107684614 0.000014057858271
-9.873312218703117 0.000014233216807
-9.869978329721620 0.000014411536664
-9.866644440740123 0.000014592881851
-9.863310551758626 0.000014777318071
-9.859976662777130 0.000014964912770
-9.856642773795633 0.000015155735198
-9.853308884814136 0.000015349856462
-9.849974995832639 0.000015547349586
-9.846641106851142 0.000015748289576
-9.843307217869645 0.000015952753476
-9.839973328888148 0.000016160820441
-9.836639439906651 0.000016372571806
-9.833305550925154 0.000016588091150
-9.829971661943657 0.000016807464378
-9.826637772962160 0.000017030779792
-9.823303883980663 0.000017258128174
-9.819969994999167 0.000017489602869
-9.816636106017670 0.000017725299867
-9.813302217036173 0.000017965317897
-9.809968328054676 0.000018209758516
-9.806634439073179 0.000018458726211
-9.803300550091682 0.000018712328492
-9.799966661110185 0.000018970676001
-9.796632772128688 0.000019233882621
-9.793298883147191 0.000019502065585
-9.789964994165694 0.000019775345599
-9.786631105184197 0.000020053846959
-9.783297216202700 0.000020337697681
